,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J222259.6-300417,AGN,AGN,0.9968901535111034,0.9968901535111034,9.830674350160015e-05,0.0013380789548805305,4.263327198802623e-05,0.0009902852227343187,0.00036595772250772463,0.00018022663544456997,9.435793783954863e-05
2CXO J034437.9+320329,STAR,STAR,0.9999593566067044,1.4253872197875574e-05,1.4619220666176074e-06,1.4899930681908656e-05,1.553124887875023e-06,1.293055194455158e-06,0.9999593566067044,2.5961241920393033e-06,4.585364074868072e-06
2CXO J203254.3+411521,STAR,STAR,0.9999211460816201,1.1671749001496815e-05,1.9215687955031557e-06,6.78181407127749e-06,8.552795608826056e-07,1.2124100957564084e-06,0.9999211460816201,2.77543450875581e-06,5.36356623465216e-05
2CXO J210748.2-062154,AGN,AGN,0.999927175849526,0.999927175849526,7.40288291048668e-06,2.6380449322672757e-06,4.929277832514765e-07,1.2091743980962925e-06,5.8256109125922626e-05,7.475169055141349e-07,2.0774944182505527e-06
2CXO J102712.6+283123,AGN,AGN,0.9998559201095395,0.9998559201095395,5.801581638133641e-06,2.041821085821097e-05,2.284734665218086e-06,4.857478601679041e-06,9.356293385610785e-05,5.81964667957898e-06,1.1335304161691062e-05
2CXO J053537.6-051943,STAR,STAR,0.9999810365301779,6.3699533760093015e-06,3.1934939363139295e-06,5.159855951550218e-06,3.368851759760898e-07,1.1886940078387542e-06,0.9999810365301779,9.93975360220123e-07,1.7206120142991943e-06
2CXO J064043.3+095059,STAR,STAR,0.9999099982644138,1.2466522715475419e-05,2.9537312397685114e-06,3.703268090474065e-05,7.468028262809746e-07,1.2831138925824298e-05,0.9999099982644138,2.718604866442513e-06,2.125225410764681e-05
2CXO J120156.1-185239,HMXB,HMXB,0.9929649209555392,0.0026329097085951683,6.634622991393176e-05,0.9929649209555392,0.00024242004836832343,0.00031758535904347063,0.0030017163579114554,0.0006881240796542856,8.597726097409808e-05
2CXO J094444.7-311056,STAR,STAR,0.9999821524050698,4.865921793408488e-06,1.9154620816118637e-06,6.951170454706937e-06,3.3678902759972654e-07,7.742836889756414e-07,0.9999821524050698,1.3811787694153138e-06,1.6227891145151416e-06
2CXO J010405.0-720448,STAR,STAR,0.9965844958575968,0.00027729809316988667,7.835411234219637e-05,0.0026443039040721403,1.2944482418252737e-05,5.074840381389945e-05,0.9965844958575968,0.000313208750070428,3.864639651633162e-05
2CXO J070343.1-113306,STAR,STAR,0.9989645239828273,0.0005503462781414978,8.494602155848603e-06,4.240984450187674e-05,3.2077297616367455e-05,2.643814206651297e-06,0.9989645239828273,3.4993671309262804e-06,0.00039600481341955614
2CXO J064056.2+093932,STAR,STAR,0.999385071432721,4.571642225936204e-05,2.6106174836933672e-06,3.580355630224644e-05,1.9000813237988602e-06,4.024663463753865e-06,0.999385071432721,5.7139061517347244e-06,0.0005191593202943084
2CXO J225250.9+623043,STAR,STAR,0.9998739099825826,1.2832566667594755e-05,7.17242430395132e-06,3.550532965970769e-05,9.571998466556922e-07,7.428629704622974e-06,0.9998739099825826,1.967962195627011e-06,6.022590503914728e-05
2CXO J053838.2-023638,STAR,STAR,0.99997070661666,6.366767272601289e-06,3.306612345296242e-06,1.3116394068600211e-05,4.585342287446792e-07,1.6922796489502532e-06,0.99997070661666,2.38846914984962e-06,1.9643266258659556e-06
2CXO J042127.7+325037,AGN,AGN,0.9999075182345862,0.9999075182345862,3.927803661507621e-06,3.3235350884652005e-05,1.6436202188086258e-06,1.621082729388843e-06,4.443724745925962e-05,4.3284323588415135e-06,3.288228101236236e-06
2CXO J045407.0-025401,AGN,AGN,0.9997116171951529,0.9997116171951529,4.869707287582133e-05,3.5873097563599974e-05,1.1353655830846679e-06,4.899501792983636e-06,0.00017591870673222743,1.663705585780157e-05,5.222004441726202e-06
2CXO J134952.7+050458,AGN,AGN,0.9999731675571787,0.9999731675571787,1.7131637078130709e-06,9.151696479386445e-06,4.173560244219549e-07,7.572960743387348e-07,1.0155988505798306e-05,2.885205701991065e-06,1.751736327564341e-06
2CXO J114039.7-262844,AGN,AGN,0.6997156355949053,0.6997156355949053,0.002114786697657757,0.18079743208183627,0.0009094579590605755,0.00120539822482155,0.0010876383062447194,0.11389948570184039,0.0002701654336333084
2CXO J120550.2+020131,AGN,AGN,0.9999698892567283,0.9999698892567283,6.588520088675225e-07,2.0264650466372073e-06,3.592538237128373e-07,5.323555714881351e-07,2.225026108462654e-05,1.8458948236598176e-06,2.437660912751713e-06
2CXO J022538.8+620816,STAR,STAR,0.9981571951903196,1.6726563780825127e-05,8.113849552068178e-07,2.8541085224587106e-05,6.690505066895567e-07,7.316388443801491e-07,0.9981571951903196,1.5930010256518525e-06,0.0017937320853427855
2CXO J064039.1+095058,STAR,STAR,0.9987061165427674,1.877069586301459e-05,1.5732581147800648e-06,3.519074027620202e-05,9.836344333908327e-07,1.0512449674476137e-06,0.9987061165427674,2.5361503103889646e-06,0.001233777733267192
2CXO J091059.3+541716,AGN,AGN,0.999910894790601,0.999910894790601,3.7031110945114156e-06,4.10237043716056e-05,7.717924995994372e-07,3.3672366536847287e-06,2.2285000627333222e-05,1.45217196777052e-05,3.432644474682577e-06
2CXO J053513.0-052200,STAR,STAR,0.9998993601742538,2.33210151631752e-05,9.034271385952776e-06,4.296785113077762e-05,2.3252302035330067e-06,1.1699853352803538e-05,0.9998993601742538,8.544364795060214e-06,2.747239714995661e-06
2CXO J104531.8-600029,STAR,STAR,0.9987814835747655,4.905738553384013e-05,1.5120021844983573e-05,0.0007917990834543818,3.609942728156816e-06,8.554618012556042e-06,0.9987814835747655,1.3080234176165462e-05,0.00033729513948431086
2CXO J131926.5+105611,AGN,AGN,0.9981683534331031,0.9981683534331031,1.3012348635571128e-05,8.02168923339921e-05,8.135186054568773e-06,3.2943407989573637e-05,0.0015522893000058417,0.00010172642702563855,4.332300485153693e-05
2CXO J103456.3+393941,AGN,AGN,0.99997692113338,0.99997692113338,5.516564113678683e-07,2.1515920369282585e-06,3.793083327327874e-07,3.709529463745299e-07,1.5191216822858044e-05,3.1045137951255267e-06,1.3296262749756212e-06
2CXO J100136.3+024726,AGN,AGN,0.9999189294852566,0.9999189294852566,8.537499774963028e-06,2.9573716275725025e-05,1.3176454765311692e-06,5.554048936830333e-06,2.1717352394186323e-05,8.906766376698604e-06,5.46348550818067e-06
2CXO J174614.8-284927,STAR,YSO,0.7686717478853978,0.003934045507992118,0.09870079813984271,0.007636130161342224,0.059458168223021385,0.04882320423975422,0.010471171038465074,0.002304734804184392,0.7686717478853978
2CXO J134743.2+495621,AGN,AGN,0.9988950197249411,0.9988950197249411,5.9588032755942586e-06,0.0007770358404517664,2.100911694787114e-06,5.743099656339552e-06,0.00021919232245563053,8.183485705175318e-05,1.3114440472895586e-05
2CXO J115023.5+281907,AGN,AGN,0.9999516730128664,0.9999516730128664,1.2988109177907829e-05,5.7596800948184076e-06,4.844363325950708e-07,8.51145286889755e-07,2.207530183834207e-05,3.6676356384592936e-06,2.5006787647268374e-06
2CXO J113616.8+154807,AGN,AGN,0.9999604612340465,0.9999604612340465,1.2724767563221993e-06,2.075633064907121e-06,2.2728984227390653e-07,3.806424708140182e-07,5.940619015437191e-06,2.8645742297824144e-05,9.963625061025126e-07
2CXO J105307.3+571504,AGN,AGN,0.9994257831183552,0.9994257831183552,0.00015137674653569483,0.0002601782297969851,1.2052751219478087e-06,1.6571956777934775e-06,1.9752663192278014e-05,0.00013642193205625936,3.624839264085275e-06
2CXO J043354.5+261325,STAR,STAR,0.9974963924146708,0.0019964522203182555,2.551383131144951e-05,0.0003828006827395312,2.1112272946372146e-05,1.2778504377563671e-05,0.9974963924146708,2.0499349173815016e-05,4.445072446223182e-05
2CXO J053536.5-052009,STAR,STAR,0.9996694452004576,0.00016876646403604545,2.2802358958211997e-05,8.122668063079521e-05,5.568724595756858e-06,6.788936685482977e-06,0.9996694452004576,1.852745873116725e-05,2.6874175904909566e-05
2CXO J162845.2-242818,STAR,STAR,0.9997862937512644,8.194504756184852e-05,2.4960817295250484e-05,5.6054670235810444e-05,3.4036910998432994e-06,1.736081763317876e-05,0.9997862937512644,1.3042036637638391e-05,1.693916827198408e-05
2CXO J193030.1+185214,PULSAR,HMXB,0.44320306346548477,0.017787690629854597,0.04298834785873956,0.44320306346548477,0.00097981225286837,0.0398106149502915,0.03261432726834961,0.10429611256168674,0.31832003101272494
2CXO J064045.0+095127,STAR,STAR,0.999819827239889,3.8629382586508703e-05,6.5238453385384004e-06,2.5886399354009262e-05,9.320166599220746e-07,2.5145772452068283e-05,0.999819827239889,2.0033900290210603e-05,6.3021443429856e-05
2CXO J053459.3-052332,STAR,STAR,0.9997750842787518,0.00020875150658487566,1.2017425232276844e-06,9.416912210259448e-06,5.123376968559641e-07,1.0327207928215727e-06,0.9997750842787518,1.1108236702516168e-06,2.8896777697227107e-06
2CXO J054707.2+001932,STAR,STAR,0.9999609615034373,2.4237640175132152e-05,1.2279128709539791e-06,6.617161508794254e-06,7.243049467580473e-07,7.803207885526722e-07,0.9999609615034373,1.4558465296207356e-06,3.995309743133321e-06
2CXO J034419.0+321717,STAR,STAR,0.9999564633862417,3.055603026106505e-06,5.381953323476147e-07,3.685661481732857e-05,7.701256712384985e-07,7.805485169003526e-07,0.9999564633862417,6.01663250096625e-07,9.338631444866272e-07
2CXO J054138.9-015936,STAR,STAR,0.9999550709135961,1.762544622820925e-05,2.5610382941164386e-06,1.0393842230445339e-05,2.1861663257914846e-06,4.168979807697561e-06,0.9999550709135961,3.0863756505143834e-06,4.907237867085681e-06
2CXO J053452.6-052125,STAR,STAR,0.9996656619191728,0.0002945470276410936,1.8598982862732106e-06,2.7924589865828066e-05,1.377633008489923e-06,1.3045360636646555e-06,0.9996656619191728,2.9849827004009453e-06,4.3394132614983426e-06
2CXO J064108.9+093346,STAR,STAR,0.999965852141974,1.3458526126141101e-05,8.512725448528106e-07,5.395415859057638e-06,5.407385836434456e-07,7.129068100127961e-07,0.999965852141974,1.7747385789537545e-06,1.1414259523197664e-05
2CXO J054147.5-015006,STAR,STAR,0.9978529361604382,0.001323431778405574,7.446665902047891e-05,0.0004095110136465165,1.1708597532806919e-05,9.757494681356094e-05,0.9978529361604382,0.0001888768477432396,4.149399639939508e-05
2CXO J043019.4+351359,STAR,STAR,0.9996249508930222,0.00018302287420996456,1.088778922728976e-05,8.811978698098822e-05,6.068783450603142e-06,1.0110038178694626e-05,0.9996249508930222,4.508407438264437e-05,3.175576054784004e-05
2CXO J110455.4-610305,STAR,STAR,0.9999853560621328,2.966761536974796e-06,8.84958051061018e-07,6.132315840095867e-06,2.187626296791648e-07,1.6594283410083957e-06,0.9999853560621328,7.65859867127694e-07,2.0158516010695835e-06
2CXO J104320.3-601301,STAR,STAR,0.9998619720306743,7.870102173060595e-06,1.1758030638930622e-06,8.864405308092463e-05,5.93129881596316e-07,1.0616488642019497e-06,0.9998619720306743,2.0264874374092855e-06,3.665674482442836e-05
2CXO J053500.2-052409,STAR,STAR,0.9990852963304399,0.00026751001834567366,1.3954157131135532e-05,0.0006067365003670397,4.050938625919727e-06,3.6374195728046457e-06,0.9990852963304399,7.756048448003787e-06,1.1058587069672118e-05
2CXO J053528.4-044237,STAR,STAR,0.999973618411488,1.1106913488156786e-05,1.151544165067916e-06,5.548526541786077e-06,1.5093238423998376e-06,3.064366318947096e-06,0.999973618411488,1.1392478682414353e-06,2.8616662873106653e-06
2CXO J140729.3-613344,STAR,STAR,0.9999851957116355,3.287224144663165e-06,5.691036310164908e-07,6.401957426140014e-06,3.237049300964715e-07,7.220912339677314e-07,0.9999851957116355,1.9858211406071855e-06,1.5143858579110054e-06
2CXO J064032.5+094933,STAR,STAR,0.9996760790484482,0.00010000448354531533,5.6281122790253124e-06,1.6812624869972207e-05,1.2627964509106869e-06,8.52973442093565e-06,0.9996760790484482,6.577560264022127e-06,0.00018510563972163097
2CXO J172021.1-354727,STAR,STAR,0.9986382723249593,5.5903640158482054e-05,1.6502441930929435e-05,7.373145342159731e-05,4.127889512088395e-06,3.104130803081933e-05,0.9986382723249593,1.4096158528233438e-05,0.0011663247834584854
2CXO J053513.7-052202,STAR,STAR,0.9997087203107967,5.8130573994192706e-05,4.9994934528120534e-05,8.687162363471932e-05,6.698294548597154e-05,2.0253789752833223e-05,0.9997087203107967,4.431382376740748e-06,4.61443943078212e-06
2CXO J120841.9+355025,STAR,AGN,0.9695105085888936,0.9695105085888936,0.023083909582444734,0.0007394564565272904,4.8805727498714574e-05,8.566558557201094e-05,0.003171893936888654,0.003153073311268021,0.0002066868109067967
2CXO J200427.2+334218,STAR,STAR,0.9999921804274299,2.460832335900584e-06,4.152908260592641e-07,2.0263884387108965e-06,1.4629453844414018e-07,1.2514438488093713e-06,0.9999921804274299,4.133129424254045e-07,1.1060096397166572e-06
2CXO J175508.7-294840,STAR,STAR,0.9999774404776849,5.283106993803086e-06,2.6422285557361e-06,6.884217032554255e-06,1.5528896378298301e-06,2.553942600606553e-06,0.9999774404776849,8.410504046239155e-07,2.802087090001502e-06
2CXO J053510.2-051955,STAR,STAR,0.999942434154036,2.5991526464024535e-05,6.353079416580373e-06,1.3339483843906764e-05,8.168198677368612e-07,4.4059585966260336e-06,0.999942434154036,3.4445279740732733e-06,3.2144498008328993e-06
2CXO J064037.1+093109,STAR,STAR,0.9999343428230313,1.1006630919830522e-05,7.163628360629078e-06,1.827122344856939e-05,6.4543724270501e-07,8.883474137448794e-07,0.9999343428230313,4.312627475815074e-06,2.3369282107482773e-05
2CXO J223944.3+612425,STAR,STAR,0.9999888496376818,2.082455183769475e-06,1.8362911431090257e-06,4.43601305744365e-06,1.55736290514153e-07,7.131405135517277e-07,0.9999888496376818,4.457669184981772e-07,1.4809592115618251e-06
2CXO J053519.8-052221,STAR,STAR,0.9999536451596982,1.0698987318316921e-05,3.6492612531290873e-06,1.4607611440193342e-05,1.0692840045402451e-05,1.3899971948351345e-06,0.9999536451596982,3.2580951821737433e-06,2.058047867695931e-06
2CXO J203456.5+414304,STAR,STAR,0.9999933572765467,2.7772625041909903e-06,3.827477081313399e-07,1.6870116847475385e-06,1.6366293251174554e-07,3.520893979881382e-07,0.9999933572765467,3.513909649196876e-07,9.285582607158088e-07
2CXO J071831.8-245652,STAR,STAR,0.9995488915668505,0.0001516636068680626,4.133580041454346e-06,0.00027263409992208916,1.5511901351563038e-06,4.057900913674558e-06,0.9995488915668505,1.0068718436984604e-05,6.999336831967892e-06
2CXO J182836.7-125950,STAR,STAR,0.999982014800251,4.194283737766635e-06,6.284306726455805e-07,5.746957627120104e-06,3.164351060826676e-07,2.3573631235147816e-06,0.999982014800251,9.98215216622691e-07,3.7435142652104477e-06
2CXO J053528.0-052931,STAR,STAR,0.9999255061650729,4.6586353702260613e-05,1.0231730710107658e-06,1.82038815502774e-05,8.108667103049304e-07,1.8885276527810441e-06,0.9999255061650729,1.4895372227604971e-06,4.49149501784846e-06
2CXO J064011.1+093806,STAR,STAR,0.9996865872196858,3.9411966097286804e-05,1.208296453192698e-06,5.808039782283222e-06,1.9144922892584246e-06,7.098553949691303e-07,0.9996865872196858,1.629736644632384e-06,0.0002627303936525022
2CXO J002354.5-720530,PULSAR,CV,0.8193181472871148,0.0006879535306854633,0.8193181472871148,0.014902163540963608,3.325350730274677e-05,0.14222345980525694,0.02254803801610673,0.00010906563314320567,0.00017791867942654093
2CXO J174429.4-113454,PULSAR,PULSAR,0.9221664851274761,0.00911768930347752,0.05096899307856919,0.010425082873631732,0.00025531450777096246,0.9221664851274761,0.006178451326130372,0.0004088101630036779,0.00047917361994020903
2CXO J225724.7-410343,ULX,AGN,0.7498638220744102,0.7498638220744102,9.804410954603666e-05,0.22808192120296059,0.00038554236765227104,7.83945520930297e-05,0.0008605569077606316,0.020452256974314038,0.0001794618112631856
2CXO J210335.4+295226,ULX,AGN,0.4517030162017249,0.4517030162017249,0.2534661884998467,0.014814204755362735,0.038884617624601506,0.04590720819276107,0.03174821022374959,0.16234513313972257,0.0011314213622311043
2CXO J203902.2+421750,YSO,YSO,0.9998836569855825,1.4704922922874711e-05,6.072155354006676e-07,6.508195983281279e-06,2.1099246761633277e-07,5.313190315815533e-07,9.296759435251496e-05,8.127741242600568e-07,0.9998836569855825
2CXO J181841.0-134743,YSO,YSO,0.9995603671139843,7.521645103951871e-06,6.640669765315145e-06,4.248119825505899e-06,4.1536259315763523e-07,4.280805936867044e-05,0.0003755568362260317,2.442193133079467e-06,0.9995603671139843
2CXO J102402.2-574552,YSO,YSO,0.9960093864708981,1.575103061105142e-05,3.5270254833867007e-06,6.95246724702882e-05,1.3069915006002277e-06,5.234160060887662e-06,0.003892735997679343,2.5336512963238304e-06,0.9960093864708981
2CXO J202728.1+371727,YSO,YSO,0.9964741068850769,2.2749689132486202e-05,2.2292482545777943e-06,8.033853814679715e-06,1.0190412759079573e-06,5.017530345744165e-06,0.003482385907160476,4.457844939250702e-06,0.9964741068850769
2CXO J085816.7-472533,YSO,YSO,0.9261065541322177,0.00039550487788156375,3.396835333538109e-05,0.00033472041854779326,1.8734466021053426e-05,3.869545613452571e-05,0.07303751721489737,3.430508096469776e-05,0.9261065541322177
2CXO J180428.3-242111,YSO,YSO,0.9984291113027634,1.6306179114453764e-05,1.9043900011669885e-06,1.305321260152777e-05,1.8796064212544155e-06,3.3927126128733665e-06,0.0015320591503150268,2.2934461703522856e-06,0.9984291113027634
2CXO J180451.5-242417,YSO,YSO,0.994653084137303,2.8670270108528892e-05,1.9344695074560967e-05,2.1901732676664418e-05,1.9017416765031148e-06,7.404422959343731e-06,0.005261668655369169,6.0243448321524355e-06,0.994653084137303
2CXO J180955.1-233434,YSO,YSO,0.9762135053397285,0.0003372954082186148,1.5793690098510664e-05,7.464900093290959e-05,1.041457121219075e-05,1.8766510119616998e-05,0.023305490557544814,2.4084922144822448e-05,0.9762135053397285
2CXO J073707.3+653455,HMXB,HMXB,0.9723803376909151,0.0008038094964960063,0.0011435470034130608,0.9723803376909151,0.00048757093763449413,3.0251686949101006e-05,0.005755491211056577,0.019347816596977988,5.1175376557739604e-05
2CXO J140315.8+541748,HMXB,HMXB,0.9990963244557158,4.703276021140377e-05,4.38383347336677e-06,0.9990963244557158,1.5798190671580635e-06,1.4974687427291505e-06,3.328911605938816e-05,0.0008135670955136383,2.3254512165395313e-06
2CXO J173538.5-285251,CV,CV,0.8984346636107994,0.0028591903945952304,0.8984346636107994,0.010263718019080296,0.01579944946762495,0.00041383377027606906,0.0222818202552445,0.000478547761078388,0.049468776721301184
2CXO J100202.1+554051,HMXB,HMXB,0.9903209857975813,0.00922438628941529,1.43332828532119e-05,0.9903209857975813,1.7415030589026818e-06,3.271609867142265e-05,3.2607195115074516e-05,0.0003662049490817885,7.02488422308984e-06
2CXO J100518.2-074258,LMXB,LMXB,0.999965749932822,2.3365417999773785e-05,4.256941314957143e-07,3.5806758302315683e-06,0.999965749932822,1.6723755110370282e-07,3.7150888791455938e-06,2.822434053162051e-06,1.735187332393711e-07
